id,title,image,author_id,author,description,count,play,add,share,comment
110759778,"民谣是最安静的角落
",D:/Project/Python/week12Crawler/result/images/3397490930328962.jpg,44696176,Joiephos,"
纯音|面朝大海，春暖花开
",164,43765352,542324,9401,2069
7597875972,"华语民谣 / 今日宜 看海 拥抱 与你相见
",D:/Project/Python/week12Crawler/result/images/109951167798325116.jpg,1978861519,ckyzf,同步歌单，随时畅听320k好音乐,25,5815,26,0,评论
7661195783,"早春不过一棵树
",D:/Project/Python/week12Crawler/result/images/109951167918413816.jpg,3230448921,小樱桃只想去西西里做蛋糕_,同步歌单，随时畅听320k好音乐,84,20,0,0,评论
967856792,"署前街少年赵雷
",D:/Project/Python/week12Crawler/result/images/109951167807427001.jpg,94259278,一只魔鬼Q,同步歌单，随时畅听320k好音乐,80,6391,44,2,评论
883326963,"双手合十的晚上
",D:/Project/Python/week12Crawler/result/images/109951168024259811.jpg,486681584,桥和安_,同步歌单，随时畅听320k好音乐,358,8793,62,6,2
7705518164,"暖心民谣|疗愈疲惫的灵魂
",D:/Project/Python/week12Crawler/result/images/109951167997385637.jpg,7883335557,萌萌比卡丘呐,同步歌单，随时畅听320k好音乐,60,18906,0,0,评论
2356878562,"一个少年的民谣歌单
",D:/Project/Python/week12Crawler/result/images/109951164242534287.jpg,1531205209,嘉平月拾贰,同步歌单，随时畅听320k好音乐,172,4645961,46283,707,364
4926327811,"流行民谣丨余生只有酒馆，不再有你
",D:/Project/Python/week12Crawler/result/images/109951164824101628.jpg,398983648,大鬼-吴少飞,"
纯音|面朝大海，春暖花开
",107,433694,3504,161,202
7751563061,"时空是个圆圈
",D:/Project/Python/week12Crawler/result/images/109951168066711728.jpg,8085492477,gan在日落之前,"
纯音|面朝大海，春暖花开
",102,8,0,1,评论
6666506290,"[民谣复兴] 聆听人文主义的吟唱
",D:/Project/Python/week12Crawler/result/images/109951165813954639.jpg,1463586082,云音乐官方歌单,"介绍：
民谣复兴运动起源于20世纪40年代，包括民谣摇滚在内的许多流派都在其中得到了长足发展，如今最为大众熟知的当代民谣也形成于这一时期。
美国民谣复兴运动在60年代传播至英国，随后迷幻等多种音乐元素的融入，令更多小众的民谣流派应运而生。如今，回顾这些民谣音乐，我们仍能听见回荡其中的时代之声和种种情绪。
",110,2185435,6738,56,13
957990492,"民谣 | 晚安我的心上人 愿早日同床共枕眠
",D:/Project/Python/week12Crawler/result/images/19175482788806613.jpg,115260210,子瞻大魔王,"介绍：
-有人说民谣太穷，一听就是一包烟，一听就是三瓶酒；我只有一根烟了，可我还要撑一夜，我只有一点爱了，可我还要过一生。失梦的陌路人，那就用民谣作酒，吸完最后一口烟，仗着心中一点爱，去闯完余生。
-晚安我的心上人，愿你长梦相伴，在没有噩梦的夜晚 长眠。
选取了无高潮却不逊色的安静的民谣，低声浅唱带来美好意境 。这些伴着夜下酒的民谣儿，非常适合睡觉前，睡觉时听，他们的歌词不会太让你感同身受，就像是睡觉前，妈妈在对你讲一个关于捉星星的童谣。
最后，献给一个女孩的晚安
Wo，我
Ai， 爱
Ni， 你
Ai ， 爱
Ni， 你
WAN 晚，AN 安。
",43,2704126,41104,1768,1819
7643585507,"100首华语经典民谣歌单
",D:/Project/Python/week12Crawler/result/images/109951167892336373.jpg,443893337,chelife,"
纯音|面朝大海，春暖花开
",100,24203,89,1,评论
2879394410,"千首民谣一次听个够
",D:/Project/Python/week12Crawler/result/images/109951164565595808.jpg,474909934,一十一音乐,"
纯音|面朝大海，春暖花开
",948,33485,254,4,评论
816471548,"听一段别人的故事 走一段自己的路
",D:/Project/Python/week12Crawler/result/images/18716986441627867.jpg,455973801,住在乌托邦的咸鱼,"介绍：
有人说，人生就像一场远行，而现代民谣就像是远行中的火车声，轰隆轰隆地记录着你的这场远行。独自一人的时候，听民谣是最适合不过的了，无论你的四周多么热闹喧嚣，你只要戴上耳机，你的世界就会突然变得安静、沉稳。这种时候确实很像许多电影里的慢镜头，周围都是快速而过的风景，唯你一人缓慢地路过。
",26,2145696,12274,185,79
7625529426,"知其不可奈何而安之若命
",D:/Project/Python/week12Crawler/result/images/109951167852407442.jpg,4924136438,fanbinglin辣无油,同步歌单，随时畅听320k好音乐,50,20,0,1,评论
2577551569,"“喜欢可迎万难”
",D:/Project/Python/week12Crawler/result/images/109951164801170955.jpg,549508469,今天还有故事吗,"介绍：
17岁 我想收藏各式各样的民谣
等以后开个小酒馆那是孤独和流浪者的家
听说喜欢听民谣的男生都有故事
喜欢听民谣的女生都很懂事

民谣很穷
穷在它没有起伏的高音
不具有华丽的词藻
唱的人普通
听的人平凡
它存在的意义不是一首歌
而是让你感同身受 懂得生活

人们说民谣很穷，穷的只剩下一把吉他；
他却说民谣很富，富到四海为家。
",173,390376,2753,22,21
7490891545,"民谣 | 孤独是人生的特别风景
",D:/Project/Python/week12Crawler/result/images/109951167557914338.jpg,2118682115,月亮藏不住的小情绪,同步歌单，随时畅听320k好音乐,38,510454,2525,32,5
7563890922,"理想今年你几岁｜国语民谣精品五十首
",D:/Project/Python/week12Crawler/result/images/109951167744602510.jpg,1386371987,金-三仰,同步歌单，随时畅听320k好音乐,51,23909,129,1,1
46722106,"手机中一直舍不得删的民谣
",D:/Project/Python/week12Crawler/result/images/7837318882809538.jpg,7629556,墨_子陳,同步歌单，随时畅听320k好音乐,39,1355572,18057,386,267
446508536,"「民谣」来世做春风，流浪又自由
",D:/Project/Python/week12Crawler/result/images/3416182639311764.jpg,50430012,如花一般绽放丶,"介绍：
你的呼吸是一首诗
刻在秋天的民谣里
我的回忆是半封信
藏在无法投递的想念里 

我还是很喜欢你
像烟火陨落黑夜里，不留痕迹
我还是很喜欢你
像故梦跌进时光里，悄无声息
我还是很喜欢你
像竹马绕入青梅去，恍如梦境
我还是很喜欢你
像噙泪滑过腮边急，不能自己
我还是很喜欢你
像诺言刻在三生石，宿命而已
",17,1920287,15182,266,159
7619144816,"【华语民谣】反射的光线五秒穿透情绪
",D:/Project/Python/week12Crawler/result/images/109951167879636587.jpg,390029438,陈学长JG,同步歌单，随时畅听320k好音乐,31,2119,1142,1,评论
7763941200,"民谣民谣民谣诗酒铺
",D:/Project/Python/week12Crawler/result/images/109951168083144517.jpg,567524071,王稀饭a,"
纯音|面朝大海，春暖花开
",29,15,0,0,评论
7606320903,"华语民谣：想借你心头的月亮乘进一片浪漫
",D:/Project/Python/week12Crawler/result/images/109951167814967663.jpg,581925945,_是李同学,"
纯音|面朝大海，春暖花开
",33,47121,1275,8,评论
7662353025,"这是一个神奇的民谣歌单
",D:/Project/Python/week12Crawler/result/images/109951167920603891.jpg,308007706,大龄文艺男青年年,同步歌单，随时畅听320k好音乐,19,6,0,0,评论
543194757,"民谣歌曲中的童声
",D:/Project/Python/week12Crawler/result/images/109951162827074332.jpg,136616,完美的灵魂,"介绍：
1、还孩童鲜明，做自然的生灵。----邵夷贝《时过境迁》
2、黑黑白白的世界。---九阳《黑白世界》
3、和我在成都的街头走一走，直到所有的灯都熄灭了也不停留。---赵雷《成都》
4、你不给我玩，我不玩，我上家西屋玩儿，屋倒了，楼倒了，把个小孩吓跑了。---刘东明《屋倒了》
5、“赵雷舅舅你什么时候回来呀....“----赵雷《玛丽》
精选童声点缀下的民谣歌曲，愿在这茫茫世间，送出一缕温暖。via独行的灵魂#NO.502
",25,2182132,17772,226,148
2323416950,"50首好听的民谣歌单〔二〕
",D:/Project/Python/week12Crawler/result/images/109951163416022813.jpg,1510054700,音乐六点半,同步歌单，随时畅听320k好音乐,47,139703,1754,11,8
7645911550,"【民谣】南山南到安河桥北。
",D:/Project/Python/week12Crawler/result/images/109951168020584455.jpg,1687743183,江遇_陈末,同步歌单，随时畅听320k好音乐,91,15172,1527,5,1
7762690303,"silent
",D:/Project/Python/week12Crawler/result/images/109951168081500769.jpg,605896068,富士南山,同步歌单，随时畅听320k好音乐,19,17,0,0,评论
7684439332,"【民谣】生如夏花绚烂
",D:/Project/Python/week12Crawler/result/images/109951165325675186.jpg,7928081125,亚历山大弗莱明,"
服务条款|
隐私政策|
儿童隐私政策|
版权投诉|
投资者关系|
广告合作
|
联系我们
",15,8,0,0,评论
108686403,"这不叫小众，我听的是民谣
",D:/Project/Python/week12Crawler/result/images/7858209604976486.jpg,45896062,TimingYu,同步歌单，随时畅听320k好音乐,113,233654,1601,20,23
7690100498,"【欧美小调】零星的变得优秀也能拼凑出星河
",D:/Project/Python/week12Crawler/result/images/109951167969156873.jpg,7975217847,帐号已注销,同步歌单，随时畅听320k好音乐,23,1065,524,0,评论
2755936240,"老板来一碗花粥
",D:/Project/Python/week12Crawler/result/images/109951164059498572.jpg,1337255385,--脸红,同步歌单，随时畅听320k好音乐,27,637243,6550,189,127
3231851809," 一份小众民谣歌单 
",D:/Project/Python/week12Crawler/result/images/109951164745068596.jpg,1779076527,张有志,"
纯音|面朝大海，春暖花开
",175,903141,8583,127,40
7679103868,"【你是莉莉安还是董小姐】
",D:/Project/Python/week12Crawler/result/images/109951167950392050.jpg,318332164,娜娜酱Na_,"
纯音|面朝大海，春暖花开
",107,8,2,0,评论
7619137941,"民谣 流浪的吉他
",D:/Project/Python/week12Crawler/result/images/109951167839377387.jpg,1704068911,如果很久不见还会记得我吗,"介绍：
我知道那些夏天就像你一样回不来，我也不会再对谁慢换期待，我知道这个世界每天都有太多遗憾，所以你好 再见——安河桥
我把我的理想全部都卖了，换来一段安定的生活——我把我的理想卖了
我是个沉默不语的靠着车窗想念你的乘客——鼓楼
",26,31,0,0,评论
2789074957,"民谣｜泪目集｜喧嚣过后最是落寞 泪眼婆娑
",D:/Project/Python/week12Crawler/result/images/109951164063809921.jpg,36193129,52赫兹共振,"介绍：
成长！朋友经常提及的话题，他们说只要你经历了什么什么你就长大了。一千个人心中有一千个哈姆雷特，关于成长，一千个人心中亦有一千个答案。无论是哪种经历，我相信都是让人阵痛的吧！

你的伤痕，红的惊心。

余生，愿你惊艳！
",87,436773,3612,41,28
87619081,"你喜欢陈粒还是张悬
",D:/Project/Python/week12Crawler/result/images/7995648558222572.jpg,56216579,老去的神明,"
纯音|面朝大海，春暖花开
",27,4083360,45324,1921,5715
7740377801,"第三人称的民谣
",D:/Project/Python/week12Crawler/result/images/109951168072894730.jpg,1756002456,你说过要永远,"
纯音|面朝大海，春暖花开
",37,119,1,0,评论
7632598961,"华语民谣：最后都会变成故事的花纹
",D:/Project/Python/week12Crawler/result/images/109951167867485739.jpg,2069183178,俆恆,"
纯音|面朝大海，春暖花开
",24,25933,103,2,3
7655722344,"民谣：遇见的叫爱情，走失的是青春
",D:/Project/Python/week12Crawler/result/images/109951167909791902.jpg,263554435,石淡理,"
纯音|面朝大海，春暖花开
",36,4160,39,0,评论
6630486540,"[凯尔特民谣] 美妙奇异的凯尔特世界
",D:/Project/Python/week12Crawler/result/images/109951165854685117.jpg,1463586082,云音乐官方歌单,"介绍：
凯尔特民族，一个在经过长期不断迁徙拥有特殊文化的民族，他们创造的音乐曲风迥异，以爱尔兰音乐和苏格兰音乐为主，或激扬奔放、强劲有力，或舒缓柔情、浪漫优美，使凯尔特民族充满媚惑力，令人遐思、向往。
",30,2523901,20371,212,102
7728936281,"[民谣]听歌最怕应景，应景最怕生情
",D:/Project/Python/week12Crawler/result/images/109951168072773676.jpg,1566606617,----呱唧----,"介绍：
民谣，一首就是无数的故事
坐火车意味着远游，它不像飞机，火车会考验你的耐心，我喜欢它这一点，它让你更清楚旅途是什么，时间是什么，以及，孤独是什么。席慕容曾写过类似的话:“我喜欢坐火车，喜欢一站一站的慢慢南下或者北上，喜欢在旅途中间的我。只因为，在旅途的中间，我就可以不属于起点或者终点，不属于任何地方和任何人，在这个单独的时刻里，我只需要属于我自己就够

",272,24,0,0,评论
2422148067,"我在鼓楼 | 诗一样的赵雷
",D:/Project/Python/week12Crawler/result/images/109951164690157821.jpg,312987308,52hz_Alice__,"
纯音|面朝大海，春暖花开
",30,504859,2175,36,3
7683993066,"我将故事写成民谣歌 献给远方的她
",D:/Project/Python/week12Crawler/result/images/109951167958641874.jpg,2118682115,月亮藏不住的小情绪,"
纯音|面朝大海，春暖花开
",36,29285,173,1,1
2921311542,"一个人夜里的民谣
",D:/Project/Python/week12Crawler/result/images/109951164275070750.jpg,1577294486,KDYJ阿炫,"
纯音|面朝大海，春暖花开
",60,1698848,13205,148,59
7624824726,"民谣/流浪者不说孤独
",D:/Project/Python/week12Crawler/result/images/109951167850454411.jpg,421999443,YJ-已见-工作忙到快休克,"
纯音|面朝大海，春暖花开
",49,2,0,0,评论
7564138132,"民谣：黄昏的夜晚喝一杯温柔的酒
",D:/Project/Python/week12Crawler/result/images/109951167730888566.jpg,484356241,-甜饼怪BABE-,"
纯音|面朝大海，春暖花开
",51,14014,67,1,1
